"czy Jan Kiepura śpiewał w mediolańskiej operze La Scala";"TAK";"Muzyka: Klasyka Światowa"
"wyznawcy ktorej religii obchodzą święto purim";"judaizm";"Kościoły i Religie Świata"
"czy poza pieniędzmi laureatom Nagrody Nobla przyznawane są medale";"TAK";"Nagrody i Odznaczenia"
"w którym mieście po raz 25 odbył się Bieg Niepodległości";"Warszawa";"Sport"
"jak nazywają się nożyce ogrodnicze do cięcia pędów i gałęzi";"sekator";"Botanika"
"ile wynosi iloraz takich samych liczb różnych od zera";"jeden";"Matematyka"
"jakiej narodowości był Juliusz Verne";"Francuz";"Literatura: Klasyka Światowa"
"które zwierzę wykorzystywane jest w hipoterapii";"konie";"Medycyna"
"na którym kontynencie leży państwo Czad";"Afryka";"Geografia Polityczna"
"którą liczbę naturalną zapiszemy w rzymskim systemie DC";"600";"Matematyka"
"federalna agencja ds. wywiadu to CIA czy FBI";"FBI";"USA: Polityka i Gospodarka"
"co oznacza pochodzące z łaciny słowo asekuracja";"ubezpieczenie";"Języki"
"jak nazywał się wielki włochaty wymarły gatunek ssaka z epoki plejstocenu";"mamut";"Prehistoria"
"w którym polskim mieście można oglądać obraz J. Matejki Unia lubelska";"Lublin";"Polska: Kultura, Sztuka, Nauka"
"czy Hiroszima i Nagasaki leżą na tej samej wyspie";"NIE";"Geografia Fizyczna"
"jak nazywali się jednoocy olbrzymi którzy razem z Hefajstosem produkowali pioruny dla Zeusa";"cyklopii";"Mitologia Grecka i Rzymska"
"który stopień w skali Beaforta ma cisza";"zero";"Geografia Fizyczna"
"na którym międzynarodowym festiwalu filmowym laureaci dostają statuetkę złotego niedźwiedzia";"Berlin";"Film"
"jak reaguje źrenica oka po wkropleniu atropiny";"rozszerza się";"Medycyna"
"w którym mieście piłkarze grają na stadionie Old Trafford";"Manchester";"Sport: Piłka Nożna"
"jak nazywa się liczba określająca liczbę protonów w jądrze atomu";"liczba atomowa";"Chemia"
"w którym państwie znajdują się hrabstwa Kent Essex i Safolk";"Wlk. Brytania";"Geografia Polityczna"
"z ilu ksiąg składają się roczniki Jana Długosza";"dwanaście";"Polska: Historia"
"która kolumny jońska dorycka czy koryncka miała głowice z liścmi akantu";"koryncka";"Malarstwo, Rzeźba, Architektura"
"jak nazywa się stolica Libanu";"Bejrut";"Geografia Polityczna"
"jaki tytuł nosi film Federico Felliniego z 1954 nagrodzony Oscarem, grał Antony Quinn";"La strada";"Film"
"którą dziedziną nauki zajmował się Euklides";"geometria";"Matematyka"
"kubański dynamiczny taniec ludowy";"rumba";"Taniec i Balet"
"czy porcelana jest dobrym przewodnikiem elektryczności";"nie";"Elektronika"
"w którym kolorze jest kawior ryb jesiotrowatych";"czarny";"Dania i Napoje"
"jakie nazwisko nosi ojciec w tytule powieści Balzaca ojciec";"Gorio";"Literatura: Klasyka Światowa"
"25 rocznica ślubu to jakie gody";"srebrne";"Powiedzenia i Przysłowia"
"które państwo było inicjatorem I rozbioru Polski";"Prusy";"Polska: Historia"
"jak w mitologii greckiej nazywały się nimfy drzew";"driady";"Mitologia Grecka i Rzymska"
"galon jest jednostką objętością większą czy mniejszą od litra";"większa";"Miary i Wagi"
"kto jest twórcą opery Loengreen";"Wagner";"Muzyka: Klasyka Światowa"
"ile dzieci z prawego łoża miał Zygmunt August";"bezdzietny";"Dynastie i Rodziny Królewskie"
"jakim terminem określa się progi rzeczne na Nilu";"katarakty";"Geografia Fizyczna"
"imię drugiej żony króla Dawida";"Abigail";"Biblia: Stary i Nowy Testament"
"ile płuz ma bojer";"trzy";"Sport"
"w którym wieku działał komitet paryski";"XX w";"Polska: Kultura, Sztuka, Nauka"
"jakie imię nosiła żona Hektora";"Andromacha";"Mitologia Grecka i Rzymska"
"nad którą rzeką leży miasto Verdun";"Moza";"Geografia Fizyczna"
"jak nazywa się ruchoma część puzonu";"suwak";"Muzyka: Instrumenty"
"prezydentem którego państwa został w 2013 Giergi Markwelaszwili";"Gruzja";"Geografia Polityczna"
"na którym półwyspie leży Jastarnia";"Helski";"Polska: Geografia"
"idzie mu na 6 krzyżyk to znaczy, ze ktoś ukończył 50 czy 60";"lat 50";"Powiedzenia i Przysłowia"
"Ozyrys Amon Ptah to bogowie której mitologii";"egipt";"Mitologia Egipska"
"kto w Wlk. Brytanii nadaje order podwiązki";"król";"Dynastie i Rodziny Królewskie"
"jak w kościele katolickim nazywa się ogół biskupów kraju";"episkopat";"Kościoły i Religie Świata"
"puentylizm to technika malarska czy figura retoryczna";"technika";"Malarstwo, Rzeźba, Architektura"
"ile oscarów za rezyserie zdobył do tej pory Roman Polański";"jeden";"Film"
"który rycerz był zwany przez swego giermka rycerzem smętnego oblicza";"Don Kichot";"Literatura: Klasyka Światowa"
"o żarówkach mówi się setka albo sześcdziesiątka co określamy";"moc";"Technologia"
"na którym oceanie leży Midway znany z II WŚ";"Pacyfik";"Morza i Oceany"
"którymi dwiema literami oznaczamy jednostkę Parsek";"pc";"Astronomia i Astrologia"
"która polska moneta ma większa średnicę: pięcio czy pięćdziesięciogroszówka";"5";"Miary i Wagi"
"kto nakłonił Makbeta do zamordowania króla";"żona";"Literatura: Klasyka Światowa"
"które polskie miasto dostało w 2013 r tytuł miasto literatury UNESCO";"Kraków";"Polska: Kultura, Sztuka, Nauka"
"ile konkurencji wchodzi w skład skoków lekkoatletycznych";"cztery";"Sport"
"osoba obdarowana to donator czy donatariusz";"donatariusz";"Prawo"
"pod jakim pseudonimem artystycznym występowała Czesława Cieślak";"Villas";"Muzyka Światowa"
"w jakim kolorze był Sen Salomei w tytule powieści Słowackiego";"srebrny";"Literatura Polska"
"miodziarki grzybiarki tkaczki i ogniste to grupy których owadów";"mrówki";"Zoologia"
"w którym roku została uchwalona obecna Konstytucja RP";"1997";"Polska: Polityka i Gospodarka"
"helioskop służy do obserwowania Słońca czy Księżyca";"Słońca";"Astronomia i Astrologia"
"który ptak z opery Rimskiego-Korsakowa miał ostrzegać króla przed niebezpieczeństwem";"kogucik";"Muzyka: Opera"
"jak w tenisie nazywa się przerzucenie piłki wysokim łukiem nad przeciwnikiem";"lob";"Sport"
"dzierlatka to gatunek skowronka czy sikory";"skowronka";"Zoologia"
"w jakiej randze wojskowej był Kwiatkowski w tytule filmu Kutza";"pułkownik";"Film"
"jaka jest najmniejsza dwucyfrowa liczba naturalna";"dziesięć";"Matematyka"
"jak nazywa się szczyt górski w Himalajach który był pierwszym zdobytym 8tysięcznikiem";"Annapurma";"Geografia Fizyczna"
"czy zawartość tlenu w powietrzu atmosferycznym przekracza 30 %";"NIE";"Chemia"
"rzewien to inna nazwa której rośliny";"rabarbar";"Botanika"
"w którym roku zostały utworzone NATO RWPG  NRD";"1949";"Historia Najnowsza"
"który filozof żył najwcześniej Wolter, Bacon czy J.S. Mill";"Bacon";"Filozofia"
"co grało królowi w wierszu Marii Konopnickiej gdy poszedł na wojnę";"surmy zbrojne";"Literatura Polska"
"która międzynarodowa organizacja trzykrotnie otrzymała pokojową Nagrodę Nobla";"Międzynarodowy czerwony krzyż";"Organizacje Międzynarodowe"
"w którym województwie leży Grunwald";"Warmińsko-Mazurskie";"Polska: Geografia"
"jak z włoskiego nazywa się zespół złożony z trzech śpiewaków";"tercet (trio to instrumenty)";"Muzyka: Opera"
"czy fenole to związki organiczne";"TAK";"Chemia"
"w godle ZSRS jakie dwa przedmioty";"sierp i młot";"ZSRR: Polityka, Historia, Gospodarka"
"jak napiszemy wyrażenie przepołudniowy/przed południowy";"razem";"Język Polski – Ortografia"
"miejscowość na Kubie koło której leży amerykańska baza wojskowa";"Guantanamo";"Armie Świata"
"kto wg przysłowia jest matką głupich";"nadzieja";"Powiedzenia i Przysłowia"
"Gustaw I Waza był królem Szwecji czy Danii";"Szwecja";"Dynastie i Rodziny Królewskie"
"czy na Antarktydzie są jeziora";"TAK";"Geografia Fizyczna"
"które uszko miał klapnięte miś uszatek";"lewe";"Telewizja"
"czy piramida Cheopsa była zaliczana do 7 cudów świata";"TAK";"Historia Starożytna"
"co było napisane na jabłku o które spierały się 3 boginie";"dla najpiękniejszej";"Mitologia Grecka i Rzymska"
"pustułka to ptak z rodziny sokołowatych czy wróblowatych";"sokolowate";"Zoologia"
"które miasto jest stolicą Norwegii";"Oslo";"Miasta Świata"
"rok tysięczny to wiek dziesiąty czy jedenasty";"X w.";"Historia Średniowiecza"
"ilu synów jest w rodzinie Boskich w serialu Rodzinka.pl";"troje";"Telewizja"
"nie czyń drugiemu co......";"co Tobie niemiłe";"Powiedzenia i Przysłowia"
"po ktorym powstaniu nastała tzw. Wielka Emigracja";"listopadowe";"Polska: Historia"
"ile kosztowała podróż Poldka i Dudusia bohaterów powieści Adama Dadaja";"jeden uśmiech";"Literatura Polska"
"kanciapa to potoczne określenie dużego czy małego pomieszczenie";"małe";"Język Polski"
"na którym morzu leżą wyspy Baleary";"Śródziemne";"Morza i Oceany"
"czy oczy kameleona mogą poruszać się niezależnie od siebie";"TAK";"Zoologia"
"A czy C która rozpuszcza się w tłuszczach";"wit. A";"Medycyna"
"po której WŚ nastąpił rozdział cesarstwa Indii na dwa państwa";"po II WŚ";"Historia Najnowsza"
"czy moskiewski Kreml jest wpisany na listę UNESCO";"TAK";"Malarstwo, Rzeźba, Architektura"
"kto wg greckiej mitologii pokonał straszliwego potwora Tyfona";"Zeus";"Mitologia Grecka i Rzymska"
"jak nazywał sie pocisk karabinowy z naciętą pokrywą, zakazany konwencję haską";"dum-dum";"Broń"
"czy Madonna zagrała w którymś z filmów o Jamesie Bondzie";"TAK Śmierć najdejdzie jutro";"Film"
"które owady przenoszą zarazki śpiączki afrykańskiej";"mucha tse-tse";"Medycyna"
"z którego państwa pochodził kompozytor Jan Brans";"Niemcy";"Muzyka: Klasyka Światowa"
"czy Turcja graniczy z Irakiem";"TAK";"Azja: Polityka i Gospodarka"
"który król Polski uciekł z kraju na wieść o śmierci swojego brata";"Henryk Walezy";"Dynastie i Rodziny Królewskie"
"w którym filmie Charlie Chaplin i Cugam wystąpili razem";"Brzdąc";"Film"
"kto w Polsce przewodniczy obradom Zgromadzenia Narodowego";"Marszałek Sejmu";"Polska: Polityka i Gospodarka"
"w którym wieku utworzono lisowczyków";"XVII w.";"Historia Nowożytna"
"w któej konkurencji zdobywał olimpijskie medale Artur Partyka";"skok wzwyż";"Sport"
"kto jest autorem powieści Władca Pierścieni";"Tolkien";"Literatura: Klasyka Światowa"
"w którym państwie skontruowano pistolet o nazwie Wis";"Polska";"Broń"
"żołnierz w wojnach napoleońskich hrabia komediopisarz";"Fredro";"Literatura Polska"
"z iloma państwami graniczy Norwegia";"trzy";"Geografia Polityczna"
"jak nazywa się w filmie Juliusza Machulskiego napój który podtrzymuje działanie tytułowego specyfiku Kingsajz";"polocockta";"Film"
"który uniwersytet założono wcześniej w Krakowie czy Heidelbergu";"Kraków";"Polska: Kultura, Sztuka, Nauka"
"mydło jest estrem, alkoholem czy solą";"sól";"Chemia"
"jak nazywamy taki śpiew dla muzyki ludowej Tyrolu";"jodłowanie";"Taniec i Balet"
"w którym roku został wyodrębniony z polskiej armii samodzielny II korpus Polski";"1943 r.";"II Wojna Światowa"
"czy fiołek trójbarwny jest rośliną leczniczą";"TAK";"Botanika"
"flaga którego państwa jest nazywana Union Jack";"Wlk.Brytania";"Symbole państw"
"jaką kościelną godność sprawował Mikołaj Kopernik";"kanonik";"Polska: Kultura, Sztuka, Nauka"
"czy szczeżuja to gatunek węża, jaszczurki czy małża";"małż";"Zoologia"
"jak nazywamy rzemieślnika stawiającego piece";"zdun";"Etnografia"
"co jest osadzone w dulkach";"wiosło";"Sport"
"kto zagrał główną rolę męską w ekranizacja Kod Leonardo da Vinci i Anioły i demony";"Tom Hanks";"Film"
"w którym państwie toczy się akcja baśni Słowik";"Chiny";"Literatura: Klasyka Światowa"
"ile razy dziennie muezin wzywa wiernych do modlitwy";"pięciokrotnie";"Kościoły i Religie Świata"
"gleby bielicowe są żyzne czy nie";"NIE";"Geografia Fizyczna"
"który premier i minister skarbu przeprowadził reformę monetarną w 1924 r";"Grabski";"Polska: Polityka i Gospodarka"
"jak nazywa się naturalny barwnik roślinny otrzymywany z liści lawsonii używany m.in. do farbowania włosów";"henna";"Chemia"
"tzw suchy lód to stała postać którego związku chemicznego";"dwutlenek węgla";"Chemia"
"które miasto jest stolicą Kolumbii";"Bogota";"Miasta Świata"
"krzyżyk w zapisie nutowym podwyższa czy obniża nutę";"podwyższa";"Muzyka: Instrumenty"
"czy Bułgaria jest członkiem NATO";"TAK od 2004";"Armie Świata"
"w którym mieście wznosi się meczet Al-Aksa";"Jerozolima";"Miasta Świata"
"w której epoce tworzyli Wolter i Monteskiusz";"oświecenie";"Historia Nowożytna"
"jakiego koloru jest łódź podwodna The Beattles";"żółta";"Muzyka: Pop"
"jak dawniej nazywał się w Polsce atrament słowo z greki";"inkaust";"Język Polski"
"co jest źródłem dźwięku w instrumentach chordofonów";"struna";"Muzyka: Instrumenty"
"benedyktynka to likier owocowy czy korzenno- ziołowy";"ten drugi";"Dania i Napoje"
"jeżeli pojedziemy do Kwidzynia to będziemy w Kwidzynie czy Kwidzyniu";"-e";"Język Polski – Ortografia"
"Korea została w 1948 została podzielona na dwie części wzdłuż którego równoleżnika";"trzydziesty ósmy";"Historia Najnowsza"
"czy Szwajcaria w czasie I WŚ była neutralna";"TAK";"I Wojna Światowa"
"dokąd prowadziły schody w tytule utworu zespółu Led Zeppelin";"do nieba";"Muzyka: Pop"
"wybory do Sejmu są wg Konstytucji pięcioprzymiotnikowe: proporcjonalne powszechne równe bezpośrednie i jeszcze jakie";"tajne";"Prawo"
"czy Julian Tuwim był tłumaczem poezji";"TAK";"Literatura Polska"
"jak nazywa się przyrząd służący panią do podkręcania rzęś";"zalotka";"Moda i Ubiory"
"jaki tytuł nosi film Mela Gibsona przedstawiający ostatnie 12 godzin z życia Jezusa";"Pasja";"Film"
"Geniusz wg mitologii rzymskiej to duch opiekuńczy mężczyzny czy kobiety";"men";"Mitologia Grecka i Rzymska"
"w którym mieście działała grupa poetycja Żagary której członkami byli m.in. Czesław Miłosz";"Wilno";"Literatura Polska"
"w którym kierunku wieje bryza w nocy";"w stronę morza";"Geografia Fizyczna"
"ile było muz córek Zeusa";"dziewięć";"Mitologia Grecka i Rzymska"
"czy liczba stałych mieszkańców Europy przekracza miliard";"NIE";"Demografia"
"jak nazywa się tor po którym porusza się ciało niebieskie";"orbita";"Astronomia i Astrologia"
"przez które góry wiedzie jedna z najwyżej położonych linii kolejowych której twórcą był Ernest Malinowski";"Andy";"Transport"
"ile dni ma Senat na rozpatrzenie i zatwierdzenie lub odrzucenie ustawy sejmowej";"30 dni";"Prawo"
"która pisarka była inicjatorką budowy szpitala Centrum zdrowia dziecka w Międzylesiu pod Warszawą";"Ewa Szenburg-Zarembina";"Polska: Kultura, Sztuka, Nauka"
"burak cukrowy to roślina jednoroczna dwuletnia czy bylina";"dwuletnia !!!";"Botanika"
"z których trzech kolorów składa się flaga Estonii";"bia nie czar";"Symbole państw"
"Emili Kusturica reżyser filmu Underground jest Serbem czy Bośniakiem";"Bośniak";"Film i Telewizja"
"jak miał na imię rycerz do którego należał miecz Durendall";"Roland";"Literatura Antyczna"
"co znaczy łaciński zwrot primo voto";"nazwisko z pierwszego małżeństwa";"Prawo"
"czy kogel mogel sporząda sie z jajek surowych czy gotowanych";"surowe";"Dania i Napoje"
"w którym stuleciu Curie odkryła z mężem rad i polon";"XIX w.";"Nauka"
"primabalerina to to solistka w zespole baletowym a jak określimy śpiewaczkę";"primadonna";"Muzyka: Opera"
"jak od nazwiska polskiego lekarza nazywają się publiczne ogródki dla dzieci wyposażone w sprzęt do zabaw";"jordanowskie";"Polska: Kultura, Sztuka, Nauka"
"czy arszyn jest dawną jednostką długości rosyjską czy arabską";"rosyjską";"Miary i Wagi"
"która rzeka przepływa u Trzech Koron w Pieninach";"Dunajec";"Polska: Geografia"
"jaki pseudonim nosiła rostrzelana w 1917 r za szpiegostwo tancerka";"Mata Hari";"Historia Najnowsza"
"czy na Antarktydzie żyją niedźwiedzie polarne";"NIE";"Zoologia"
"które polsie miasto zostało wybrane na europejską stolice kultury w 2016";"Wrocław";"Polska: Kultura, Sztuka, Nauka"
"jak nazywał się sąsiad i oponent Kargula";"Pawlak";"Film"
"faun to postać z której mitologii";"rzymska";"Mitologia Grecka i Rzymska"
"w którym państwie powstał w XIX w klub sportowy FC Porto";"Portugalia";"Sport"
"jak nazywała się polska arystokratka znan a z romansu z Napoleonem I";"Walewska M.";"Polska: Historia"
"kiedy w Polsce zaingurowało dzialalność dowództwo generalne rodzajów sił zbrojnych przed czy po II WŚ";"w 2014 r.";"Armie Świata"
"jak nazywa się portowe miasto francuskie od którego pochodzi nazwa hymnu tego państwa";"Marsylia";"Miasta Świata"
"jakim głosem śpiewał Enrico Caruso";"tenor";"Muzyka: Opera"
"Ukraina graniczy z 7 państwami, podaj trzy";"PL RU BLR HU MO";"Geografia Polityczna"
"w którym miesiącu wypada w Polsce prima aprilis";"kwiecień";"Kalendarz i Czas"
"jak nazywa się ruch społeczno-polityczny potępiający wszystkie wojny";"pacyfizm";"Polityka i Politycy"
"pięć procent z 20 to jeden czy dwa";"jeden";"Matematyka"
"wszystkie zwierzęta ale niektóre są równiejsze jaka książka";"Folwark zwierzęcy";"Literatura: Klasyka Światowa"
"czy wysokość zawieszenia siatki w siatkówce jest równa dla kobiet i mężczyzn";"NIE";"Sport"
"jak nazywa się grupa sąsiadujących wysp zwykle o podobnej budowie";"archipelag";"Geografia Fizyczna"
